TABLE_NAME,COLUMN_NAME
morphorders,AutoCtr
morphorders,Class
morphorders,Order
morphorders,MinOfSLp
morphorders,MaxOfSLp
morphorders,MinOfFLp
morphorders,MaxOfFLp
morphorders,MinOfHLp
morphorders,MaxOfHLp
morphorders,MinOfPALp
morphorders,MaxOfPALp
morphorders,MinOfPPLp
morphorders,MaxOfPPLp
morphorders,MinOfPPELp
morphorders,MaxOfPPELp
morphorders,MinOfEDp
morphorders,MaxOfEDp
morphorders,MinOfPOLp
morphorders,MaxOfPOLp
morphorders,MinOfBDp
morphorders,MaxOfBDp
morphorders,MinOfCHp
morphorders,MaxOfCHp
morphorders,TS
